"day","open","high","low","close","volume","rv","return","high_low_range","lag_rv","lag_return","tr","atr14","ma7","ma14","ma30","rsi14","roc9","mean_rv_5d","sum_past_returns_3","diff_past_returns_3","weekend","rv_week","rv_month","fear_greed","vix","sp500","nasdaq","gold","google_trends","ma_50","ma_200","perc_diff","regime"
"2022-01-30",0.6177,0.6232,0.5973,0.6012,3398658336,0.0258061085242601,NA,0.0258999999999999,0.0227598965181631,0.0171446766204334,0.0258999999999999,0.0471669281779126,0.610728571428571,0.649821428571428,0.72298,28.2222840774203,-0.0524901826213968,0.0362320146128682,-0.001828002170856,-0.0044216168521844,1,0.0362320146128682,0.04171244374622,29,27.6599998474121,4431.85009765625,13770.5703125,1784.90002441406,78,NA,NA,NA,"Sideways"
"2022-01-31",0.6012,0.6117,0.5803,0.6088,4945915368,0.0345153747090843,0.0125621486686567,0.0314,0.0258061085242601,-0.0270752448230341,0.0314,0.0460407190223474,0.6108,0.639064285714286,0.715026666666666,30.386623077284,0.0379993830650926,0.0318498967559262,0.002631580466056,0.004459582636912,0,0.0318498967559262,0.0417948987441637,20,24.8299999237061,4515.5498046875,14239.8798828125,1795,78,NA,NA,NA,"Sideways"
"2022-02-01",0.6088,0.63,0.6087,0.6283,4399526544,0.0298240502042849,0.0315279528614252,0.0213,0.0345153747090843,0.0125621486686568,0.0213,0.0442735248064655,0.611657142857142,0.629885714285714,0.70744,35.7406173497055,0.0305428928572925,0.0279333304673031,0.0170148567070478,0.0143832762409918,0,0.0279333304673031,0.0412075479219045,26,21.9599990844727,4546.5400390625,14346,1800.30004882812,78,NA,NA,NA,"Sideways"
"2022-02-02",0.6282,0.6314,0.5955,0.6026,4468700280,0.0313070770787598,-0.0417641327127004,0.0358999999999999,0.0298240502042849,0.0315279528614251,0.0358999999999999,0.0436754158917179,0.609728571428571,0.619828571428571,0.699743333333333,32.2231038942954,-0.0094145546304586,0.0288425014069104,0.0023259688173814,-0.0146888878896663,0,0.0288425014069104,0.0411011873173833,28,22.0900001525879,4589.3798828125,14417.5498046875,1809.19995117188,78,NA,NA,NA,"Sideways"
"2022-02-03",0.6026,0.6078,0.5886,0.6053,4056328248,0.0268828228168121,0.00447057620144053,0.0192,0.0313070770787598,-0.0417641327127004,0.0192,0.0419271718994524,0.610157142857142,0.610657142857143,0.692256666666666,32.9694866333608,-0.0276980886775307,0.0296670866666402,-0.0057656036498346,-0.008091572467216,0,0.0296670866666402,0.0409666765731144,20,24.3500003814697,4477.43994140625,13878.8203125,1803,78,NA,NA,NA,"Sideways"
"2022-02-04",0.6054,0.6419,0.6039,0.6406,6048841992,0.0365021003472701,0.0566810342774162,0.038,0.0268828228168121,0.0044705762014406,0.038,0.0416466596209201,0.614928571428571,0.611157142857143,0.688216666666666,41.967503262693,0.0389959491545327,0.0318062850312422,0.0193874777661564,0.0251530814159911,0,0.0318062850312422,0.0410676271783665,20,23.2199993133545,4500.52978515625,14098.009765625,1806.59997558594,78,NA,NA,NA,"Sideways"
"2022-02-05",0.6406,0.6869,0.6405,0.667,9204931025,0.0425979304965152,0.0403848087405661,0.0464,0.0365021003472701,0.0566810342774162,0.0464,0.0419861839337115,0.621971428571428,0.616935714285714,0.684326666666666,47.6295618417829,0.102034385865948,0.0334227961887284,0.101536419219423,0.0821489414532664,1,0.0334227961887284,0.0414305087354067,33,23.2199993133545,4500.52978515625,14098.009765625,1806.59997558594,78,NA,NA,NA,"Sideways"
"2022-02-06",0.6669,0.6802,0.6589,0.6718,3419570808,0.0230763009904291,0.00717063126256851,0.0213,0.0425979304965152,0.040384808740566,0.0213,0.0405085993670178,0.632057142857142,0.621392857142857,0.68133,48.6112934703321,0.101102451096772,0.0320732463459573,0.104236474280551,0.0027000550611279,1,0.0320732463459573,0.0416154808153742,37,23.2199993133545,4500.52978515625,14098.009765625,1806.59997558594,75,NA,NA,NA,"Sideways"
"2022-02-07",0.6718,0.839,0.6706,0.8254,14880445920,0.0729092176402683,0.205907440140289,0.1684,0.0230763009904291,0.0071706312625686,0.1684,0.0496436994122308,0.662999999999999,0.6369,0.683723333333333,68.7798896622458,0.289865214616628,0.040393674458259,0.253462880143424,0.149226405862873,0,0.040393674458259,0.0441307826586312,45,22.8600006103516,4483.8701171875,14015.669921875,1820.59997558594,75,NA,NA,NA,"Sideways"
"2022-02-08",0.8253,0.9142,0.8034,0.8618,25076762064,0.102120455638438,0.0431551078632562,0.1108,0.0729092176402683,0.205907440140289,0.1108,0.0540120065970715,0.696357142857142,0.654007142857143,0.687166666666666,71.6222598728724,0.360095567302918,0.0554412010225841,0.256233179266114,0.0027702991226902,0,0.0554412010225841,0.0476481872712671,48,21.4400005340576,4521.5400390625,14194.4501953125,1826.59997558594,75,NA,NA,NA,"Sideways"
